physician_id,physician_efficiency,metro_area,physician_working_specialty,physician_gender,physician_credential,physician_med_school,physician_graduation_year,bump_feature,engineered_feature_1,engineered_feature_2,engineered_feature_3,medicare_engineered_1,medicare_engineered_2,medicare_engineered_3,medicare_enginerred_4,medicare_engineered_5,medicare_engineered_6,num_medicare_patients,medicare_patient_hcc_risk_score
7342,1.17,Dallas,Orthopedic Surgery,M,UNKNOWN,LOUISIANA STATE UNIVERSITY SCHOOL OF MEDICINE IN NEW ORLEANS,2013,7264,1.25,1.086,16.7,3.75,4,5,5,3,2,174,1.646
1031,1.17,Chicago,OB/GYN,F,UNKNOWN,CHICAGO COLLEGE OF MEDICINE AND SURGERY,2014,7199,1.214,1.122,3.2,3,3,1,0,0,5,33,0.827
5664,1.17,Chicago,Ophthal - Retinal,M,UNKNOWN,OTHER,2014,7248,1.032,1.075,10.2,2,2,3,3,1,1,97,1.441
8806,1.17,Chicago,Family Practice,F,UNKNOWN,OTHER,2016,7276,1.15,1.15,6.4,2.5,3,4,1,2,3,79,0.845
3937,1.17,Chicago,Internal Medicine,F,UNKNOWN,OTHER,2018,7228,1.244,1.119,12.2,1.667,2,3,0,1,1,15,1.069
6751,1.17,Chicago,Hospital Based Physician,F,UNKNOWN,OTHER,2019,7259,1.071,1.043,13.2,3.5,4,4,5,4,1,699,3.009
22,1.17,Chicago,Emergency Medicine,U,UNKNOWN,UNKNOWN,,7191,1.098,0.963,12.7,2.5,3,2,0,0,3,344,2.205
3789,1.17,Chicago,Family Practice,U,UNKNOWN,UNKNOWN,,7225,1.22,1.119,9.1,3.75,4,4,1,5,5,165,0.816
5335,1.17,Chicago,Internal Medicine,U,UNKNOWN,UNKNOWN,,7240,1.244,1.119,8.9,2,2,1,1,3,3,223,0.996
5558,1.17,Chicago,Emergency Medicine,U,UNKNOWN,UNKNOWN,,7244,1.213,1.119,7.7,2,2,2,0,2,2,650,1.779
6208,1.17,Chicago,Emergency Medicine,U,UNKNOWN,UNKNOWN,,7252,1.082,1.083,8.5,3,3,2,1,5,4,747,2.036
6244,1.17,Chicago,Internal Medicine,U,UNKNOWN,UNKNOWN,,7253,1.244,1.119,9.2,2,2,1,4,1,2,383,2.133
6260,1.17,Chicago,Emergency Medicine,U,UNKNOWN,UNKNOWN,,7254,1.098,0.963,18.1,3.75,4,4,3,3,5,886,1.859
9554,1.17,Chicago,Family Practice,U,UNKNOWN,UNKNOWN,,7282,1.219,1.119,5.7,1.5,2,2,2,1,1,103,0.87
9883,1.17,Chicago,Internal Medicine,U,UNKNOWN,UNKNOWN,,7285,0.704,0.832,9.1,2.75,3,1,2,4,4,381,3.97
5041,1.18,Chicago,Urology,M,UNKNOWN,YALE UNIVERSITY SCHOOL OF MEDICINE,1975,7332,1.303,1.154,7,1.75,2,1,2,2,2,465,0.789
8397,1.18,Dallas,Internal Medicine,M,UNKNOWN,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,1979,7366,1.149,1.149,18,1.5,2,1,2,2,1,125,0.765
2663,1.18,Chicago,Psychiatry,M,UNKNOWN,OTHER,1982,7310,0.722,0.722,12.5,4,4,5,5,2,4,968,1.639
8040,1.18,Dallas,Family Practice,F,UNKNOWN,UNIVERSITY OF TEXAS MEDICAL SCHOOL AT HOUSTON,1983,7360,1.091,1.086,11.4,2.5,3,4,2,2,2,479,0.959
1689,1.18,Dallas,General Surgery,F,UNKNOWN,DUKE UNIVERSITY SCHOOL OF MEDICINE,1985,7303,1.04,1.068,13.5,3.75,4,5,3,4,3,170,1.681
1784,1.18,Chicago,General Surgery,F,MD,OTHER,1985,7305,1.208,1.154,8.8,2.5,3,1,3,4,2,295,0.958
9286,1.18,Chicago,Vascular Surgery,M,MD,OTHER,1985,7373,1.05,1.354,5.2,2,2,1,1,1,5,147,2.061
6417,1.18,Chicago,Radiology,M,MD,CASE WESTERN RESERVE UNIVERSITY SCHOOL OF MEDICINE,1987,7343,1.501,1.664,8.5,1.5,2,0,1,0,2,369,2.636
4698,1.18,Dallas,Family Practice,F,UNKNOWN,UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,1988,7331,1.286,1.286,15.9,2.75,3,2,4,3,2,344,0.8
318,1.18,Dallas,Gastroenterology,M,UNKNOWN,OTHER,1989,7292,0.944,0.941,15.7,3.25,3,3,5,1,4,280,1.45
3218,1.18,Chicago,OB/GYN,F,MD,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,1990,7314,0.937,0.925,8.1,3.667,4,1,0,5,5,28,0.873
5449,1.18,Chicago,General Surgery,M,UNKNOWN,"UNIVERSITY OF CHICAGO, PRITZKER SCHOOL OF MEDICINE",1990,7335,1.153,1.356,7.2,1,1,1,0,0,1,71,2.35
2455,1.18,Chicago,Internal Medicine,F,UNKNOWN,OTHER,1992,7308,0.966,1.12,14.2,3.75,4,2,3,5,5,156,1.78
3098,1.18,Chicago,Family Practice,F,MD,"UNIVERSITY OF MISSOURI, KANSAS CITY, SCHOOL OF MEDICINE",1993,7312,1.051,0.935,4.5,3.25,3,4,4,4,1,100,0.73
6753,1.18,Chicago,Gastroenterology,M,UNKNOWN,OTHER,1993,7347,1.19,1.176,15.3,3,3,4,1,4,3,773,1.537
9439,1.18,Dallas,Radiation Oncology,M,MD,OTHER,1993,7375,1.408,1.129,7.6,3,3,3,1,3,5,152,1.816
7412,1.18,Chicago,Infectious Disease,F,UNKNOWN,RUSH MEDICAL COLLEGE OF RUSH UNIVERSITY,1994,7353,1.064,1.067,17.5,3.667,4,5,0,1,5,680,3.638
731,1.18,Dallas,Clinical Cardiac Electrophysiology,F,UNKNOWN,LOUISIANA STATE UNIVERSITY SCHOOL OF MEDICINE IN SHREVEPORT,1995,7295,0.947,1.087,16.1,3.25,3,5,3,4,1,461,1.578
5206,1.18,Chicago,Radiology,M,MD,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,1997,7333,1.2,1.197,12.5,3.667,4,0,5,1,5,2972,1.642
7358,1.18,Chicago,Neurology,M,MD,"UNIVERSITY OF CHICAGO, PRITZKER SCHOOL OF MEDICINE",1997,7352,1.31,1.058,5.3,3.667,4,4,0,2,5,129,2.767
3955,1.18,Dallas,Ophthal - Cataract,M,UNKNOWN,OHIO STATE UNIVERSITY COLLEGE OF MEDICINE,1998,7321,1.029,1.094,5.6,2.75,3,4,3,2,2,1840,0.958
1759,1.18,Chicago,Pathology,M,MD,OTHER,2000,7304,1.087,1.054,10.3,2.333,2,1,1,0,5,656,2.218
4083,1.18,Dallas,General Surgery,F,MD,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,2000,7322,1.033,1.033,14.7,3.5,4,5,3,2,4,164,0.844
7544,1.18,Dallas,Internal Medicine,M,UNKNOWN,UNIVERSITY OF TEXAS MEDICAL SCHOOL AT SAN ANTONIO,2000,7355,1.103,1.129,6.9,2.75,3,2,4,3,2,222,0.912
183,1.18,Dallas,Family Practice,M,UNKNOWN,OTHER,2001,7291,1.091,1.086,6,2,2,5,1,1,1,355,0.891
8457,1.18,Chicago,Psychiatry,F,MD,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,2001,7367,1.191,1.119,2.6,2.333,2,1,0,5,1,112,1.13
961,1.18,Chicago,Critical Care Medicine,M,MD,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",2002,7298,0.868,1.11,6,2.25,2,1,2,4,2,237,2.192
8981,1.18,Chicago,Internal Medicine,F,UNKNOWN,UNIVERSITY OF CINCINNATI COLLEGE OF MEDICINE,2002,7371,1.138,1.154,5.5,3,3,2,3,2,5,389,1.503
535,1.18,Dallas,OB/GYN,F,UNKNOWN,OTHER,2003,7294,1.123,1.123,6.9,1.5,2,2,2,1,1,40,0.775
1035,1.18,Chicago,Family Practice,M,MD,OTHER,2003,7299,1.06,1.14,9.5,3,3,2,3,3,4,561,1.721
6104,1.18,Chicago,General Surgery,M,UNKNOWN,OTHER,2003,7341,1.03,1.127,10,4,4,3,5,0,4,274,1.852
7446,1.18,Dallas,OB/GYN,F,UNKNOWN,UNIVERSITY OF PUERTO RICO SCHOOL OF MEDICINE,2003,7354,1.076,1.213,12.3,4,4,0,5,0,3,76,1.533
7570,1.18,Dallas,Hospital Based Physician,M,UNKNOWN,OTHER,2004,7357,0.967,1.213,6.2,3.667,4,1,5,0,5,97,2.714
8359,1.18,Dallas,Family Practice,M,UNKNOWN,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,2004,7365,1.092,1.086,8.5,2,2,3,1,3,1,65,0.655
1104,1.18,Chicago,General Surgery,M,MD,RUSH MEDICAL COLLEGE OF RUSH UNIVERSITY,2006,7301,1.124,1.218,11.5,3.667,4,5,3,0,3,217,2.074
3470,1.18,Dallas,Internal Medicine,F,UNKNOWN,UNIVERSITY OF KANSAS SCHOOL OF MEDICINE,2006,7316,1.04,1.049,15.2,3.25,3,4,4,4,1,177,0.882
3770,1.18,Chicago,Urology,M,MD,OTHER,2006,7318,1.114,1.119,11.8,4.25,4,5,3,4,5,709,1.474
7113,1.18,Dallas,Dermatology - MOHS,F,MD,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,2006,7351,1.176,1.176,5.2,2.5,3,1,4,3,2,637,1.056
9063,1.18,Dallas,Family Practice,F,MD,UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,2006,7372,1.076,1.086,16.6,4.25,4,4,5,5,3,98,0.802
4350,1.18,Chicago,OB/GYN,F,MD,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,2007,7324,0.958,0.897,5.8,1.25,1,2,1,1,1,87,0.816
4542,1.18,Chicago,Endocrinology,F,MD,OTHER,2007,7328,1.125,1.119,4,3.333,3,4,0,3,3,288,1.437
4629,1.18,Chicago,Geriatric Medicine,F,MD,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,2007,7330,1.234,1.119,14.7,3,3,2,0,3,4,431,2.765
6677,1.18,Chicago,Ophthalmology,M,MD,BOSTON UNIVERSITY SCHOOL OF MEDICINE,2007,7346,0.916,0.831,6.4,2,2,4,2,1,1,1057,0.986
9512,1.18,Chicago,Pulmonary Diseases,M,UNKNOWN,OTHER,2007,7376,1.384,1.384,12.8,4,4,5,1,5,5,518,2.843
9524,1.18,Dallas,Family Practice,F,DO,UNIVERSITY OF HEALTH SCIENCES/CHICAGO MEDICAL SCHOOL,2007,7377,0.955,0.955,8.6,3.5,4,4,5,2,3,69,0.727
2971,1.18,Chicago,Gastroenterology,M,UNKNOWN,OTHER,2008,7311,1.057,1.057,17.5,3,3,3,5,2,2,293,2.102
9290,1.18,Chicago,Pain Management,M,MD,OTHER,2008,7374,0.648,0.634,2.9,3.75,4,4,5,4,2,288,1.499
4604,1.18,Dallas,Orthopedic Surgery,M,UNKNOWN,OTHER,2009,7329,1.171,1.204,8.2,2,2,1,1,1,5,330,1.587
6194,1.18,Chicago,Neurology,F,UNKNOWN,RUSH MEDICAL COLLEGE OF RUSH UNIVERSITY,2009,7342,1.204,1.014,4.7,2.25,2,1,2,1,5,254,1.983
9685,1.18,Chicago,Family Practice,F,UNKNOWN,CHICAGO COLLEGE OF OSTEOPATHIC MEDICINE,2011,7378,1.138,1.196,3.7,2.5,3,3,1,5,1,167,1.532
7558,1.18,Chicago,Orthopedic Surgery,M,UNKNOWN,BAYLOR COLLEGE OF MEDICINE,2012,7356,1.108,1.087,7.2,2,2,1,1,4,2,157,1.2
8501,1.18,Chicago,OB/GYN,F,UNKNOWN,CHICAGO COLLEGE OF MEDICINE AND SURGERY,2012,7369,0.752,1.027,7.8,2,2,1,0,3,2,39,1.01
5824,1.18,Chicago,Ortho - Total Knee/Hip,M,UNKNOWN,RUSH MEDICAL COLLEGE OF RUSH UNIVERSITY,2013,7339,1.124,0.975,15.6,2.25,2,1,3,1,4,186,1.756
1950,1.18,Dallas,General Surgery,M,UNKNOWN,LOUISIANA STATE UNIVERSITY SCHOOL OF MEDICINE IN SHREVEPORT,2014,7307,1.036,1.065,13.7,3,3,5,0,1,3,109,1.404
4424,1.18,Dallas,General Surgery,F,UNKNOWN,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,2014,7325,1.233,1.233,5.9,2,2,2,2,2,2,177,1.505
4432,1.18,Dallas,Family Practice,F,UNKNOWN,UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,2014,7327,0.947,0.947,11.1,3,3,3,5,3,1,197,0.813
8170,1.18,Chicago,Oncology,M,UNKNOWN,"UNIVERSITY OF CHICAGO, PRITZKER SCHOOL OF MEDICINE",2014,7361,1.44,1.357,3.3,2,2,2,0,0,2,159,2.188
6775,1.18,Chicago,Family Practice,F,UNKNOWN,OTHER,2015,7348,1.141,1.088,17.4,1,1,0,0,1,0,0,0.506
8665,1.18,Chicago,Hospital Based Physician,M,UNKNOWN,LAKE ERIE COLLEGE OF OSTEOPATHIC MEDICINE,2015,7370,0.929,1.042,10.7,3.25,3,4,3,1,5,585,2.081
3705,1.18,Chicago,Dermatology,M,UNKNOWN,OTHER,2016,7317,1.076,1.134,16.6,1.75,2,2,1,1,3,102,1.051
1084,1.18,Dallas,Family Practice,F,UNKNOWN,UNIVERSITY OF TEXAS MEDICAL SCHOOL AT SAN ANTONIO,2017,7300,1.092,1.086,14.3,2,2,3,1,1,3,41,0.703
58,1.18,Chicago,Neurology,U,UNKNOWN,UNKNOWN,,7288,0.837,0.964,3.4,3.25,3,5,2,1,5,320,1.949
911,1.18,Chicago,Emergency Medicine,U,UNKNOWN,UNKNOWN,,7297,1.012,1.047,9.6,2.333,2,2,0,2,3,450,1.833
1207,1.18,Chicago,Orthopedic Surgery,U,UNKNOWN,UNKNOWN,,7302,1.289,1.257,2.5,2.25,2,2,1,5,1,235,0.826
2784,1.18,Chicago,Internal Medicine,U,UNKNOWN,UNKNOWN,,7309,1.002,1.002,8.8,2.25,2,2,2,4,1,326,1.3
3892,1.18,Chicago,Emergency Medicine,U,UNKNOWN,UNKNOWN,,7320,1.097,0.963,10.8,2.667,3,2,0,2,4,859,1.949
5348,1.18,Chicago,OB/GYN,U,UNKNOWN,UNKNOWN,,7334,1.195,1.119,9.8,3.5,4,5,2,4,3,278,0.854
5741,1.18,Chicago,Gastroenterology,U,UNKNOWN,UNKNOWN,,7338,1.03,1.154,16.1,1.75,2,1,2,2,2,496,1.24
6507,1.18,Chicago,Family Practice,U,UNKNOWN,UNKNOWN,,7345,1.219,1.119,2.6,2.25,2,3,2,2,2,137,1.012
8358,1.18,Chicago,Internal Medicine,U,UNKNOWN,UNKNOWN,,7364,1.245,1.119,4.2,2.5,3,1,2,4,3,983,1.506
6391,1.19,Chicago,Internal Medicine,M,UNKNOWN,OTHER,1972,7438,1.145,1.154,13.6,3,3,2,3,4,3,227,1.24
6660,1.19,Dallas,Neurological Surgery,F,UNKNOWN,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,1979,7440,1.52,1.067,16.4,4,4,3,5,4,4,311,1.358
1489,1.19,Chicago,Oncology,F,MD,OTHER,1982,7399,0.982,1.126,10.8,3.5,4,5,1,4,4,263,2.821
8143,1.19,Dallas,OB/GYN,M,UNKNOWN,UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON,1986,7457,1.029,0.967,5.3,2.25,2,2,4,1,2,66,0.965
9530,1.19,Chicago,Rheumatology,M,UNKNOWN,WAYNE STATE UNIVERSITY SCHOOL OF MEDICINE,1986,7471,1.096,1.154,2.5,3.5,4,2,4,4,4,447,1.577
965,1.19,Chicago,Internal Medicine,F,UNKNOWN,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,1988,7392,1.304,1.254,8.9,4,4,5,4,4,3,412,0.883
1585,1.19,Dallas,OB/GYN,M,UNKNOWN,TEXAS TECH UNIVERSITY HEALTH SCIENCE CENTER SCHOOL OF MEDICINE,1991,7400,0.934,0.934,11,1.75,2,1,2,3,1,31,0.647
4612,1.19,Chicago,Internal Medicine,F,UNKNOWN,OTHER,1991,7423,1.289,1.289,17.2,3.25,3,4,1,3,5,641,1.332
5066,1.19,Chicago,Gastroenterology,M,MD,MOUNT SINAI SCHOOL OF MEDICINE OF CITY UNIVERSITY OF NEW YORK,1991,7429,1.127,1.125,6.1,3.5,4,4,5,3,2,523,0.824
7905,1.19,Dallas,Neurology,F,MD,UNIVERSITY OF OKLAHOMA COLLEGE OF MEDICINE,1991,7452,1.213,1.213,4.6,2.333,2,1,0,4,2,341,1.625
8864,1.19,Chicago,Cardiovascular - Interventional,M,UNKNOWN,OTHER,1993,7463,1.441,1.154,17.7,3,3,4,4,3,1,1223,1.536
6866,1.19,Chicago,OB/GYN,F,UNKNOWN,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,1994,7444,1.027,1.027,2.8,2.667,3,3,0,4,1,45,0.612
479,1.19,Chicago,Pulmonary Diseases,F,MD,OTHER,1995,7384,1.393,1.393,18.3,3.75,4,2,3,5,5,811,2.79
8841,1.19,Chicago,Infectious Disease,M,UNKNOWN,NEW YORK COLLEGE OF OSTEO MEDICINE OF NEW YORK INSTITUTE OF TECHNOLOGY,1995,7461,1.33,1.33,6.2,2.75,3,2,4,1,4,813,3.046
948,1.19,Chicago,Internal Medicine,M,MD,OTHER,1996,7391,0.975,1.019,3.7,3.333,3,5,0,2,3,31,1.507
1205,1.19,Chicago,Internal Medicine,M,MD,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,1997,7396,0.884,0.909,17.7,3.75,4,4,3,5,3,658,1.145
1229,1.19,Dallas,Ortho - Total Knee/Hip,M,UNKNOWN,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,1997,7397,1.079,1.14,13.2,3.25,3,4,5,3,1,460,1.027
2204,1.19,Dallas,Rheumatology,F,UNKNOWN,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,1997,7404,1.255,1.255,18.1,2.5,3,2,3,4,1,170,1.205
4259,1.19,Chicago,Physical Medicine & Rehabilitation,M,MD,"UNIVERSITY OF CHICAGO, PRITZKER SCHOOL OF MEDICINE",1998,7420,1.184,1.16,13.5,3.5,4,3,3,3,5,316,3.091
9633,1.19,Dallas,Internal Medicine,F,UNKNOWN,NORTHEASTERN OHIO UNIVERSITIES COLLEGE OF MEDICINE,1998,7472,1.046,1.086,15.1,3.5,4,3,4,4,3,748,1.725
2347,1.19,Chicago,OB/GYN,F,MD,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,1999,7406,0.64,1.006,17.5,4.75,5,5,5,4,5,491,1.046
3092,1.19,Chicago,Hospital Based Physician,F,MD,COLUMBIA UNIVERSITY COLLEGE OF PHYSICIANS AND SURGEONS,1999,7410,1.12,1.354,11.3,2.667,3,1,0,5,2,91,1.966
4570,1.19,Chicago,Hand Surgery,F,UNKNOWN,OTHER,1999,7422,0.821,0.892,18.3,1.5,2,2,2,1,1,260,1.08
3054,1.19,Dallas,Family Practice,M,UNKNOWN,CHICAGO COLLEGE OF OSTEOPATHIC MEDICINE,2002,7409,1.077,1.086,12.2,1.75,2,1,2,1,3,113,1.058
4252,1.19,Dallas,Family Practice,F,UNKNOWN,OTHER,2002,7419,1.077,1.086,14.7,3.75,4,5,4,1,5,90,0.963
4929,1.19,Chicago,OB/GYN,M,MD,UNIVERSITY OF MICHIGAN MEDICAL SCHOOL,2002,7427,1.194,1.119,11.8,1.667,2,3,0,1,1,54,0.866
7680,1.19,Chicago,Emergency Medicine,F,MD,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",2002,7450,1.098,1.098,15.7,2.333,2,1,0,2,4,579,2.55
597,1.19,Chicago,Urology,M,MD,UNIVERSITY OF IOWA COLLEGE OF MEDICINE,2003,7386,2.049,2.045,12.1,3.5,4,4,2,3,5,885,1.659
600,1.19,Chicago,Plastic Surgery,M,MD,CHICAGO COLLEGE OF MEDICINE AND SURGERY,2004,7387,1.453,0.897,17.6,2.5,3,3,1,5,1,91,1.144
4097,1.19,Chicago,OB/GYN,F,MD,NORTHWESTERN UNIVERSITY MEDICAL SCHOOL,2005,7417,1.196,1.119,11.9,1.333,1,2,0,1,1,64,0.838
1835,1.19,Chicago,General Surgery,F,MD,NORTHWESTERN UNIVERSITY MEDICAL SCHOOL,2006,7402,1.027,0.963,3.7,3.25,3,3,3,5,2,152,0.942
2820,1.19,Chicago,Emergency Medicine,M,MD,UNIVERSITY OF WISCONSIN MEDICAL SCHOOL,2006,7408,1.097,1.154,11,2,2,1,0,3,2,763,2.125
4769,1.19,Chicago,Nephrology,M,MD,RUSH MEDICAL COLLEGE OF RUSH UNIVERSITY,2006,7425,0.857,1.452,12.5,2.75,3,3,5,2,1,853,5.963
8135,1.19,Chicago,Facial Surgery and Otolaryngology,M,MD,STATE UNIVERSITY OF NEW YORK AT BUFFALO SCHOOL OF MEDICINE,2006,7455,1.573,1.13,6.7,1.667,2,2,1,0,2,156,1.714
8293,1.19,Dallas,OB/GYN,F,MD,OKLAHOMA COLLEGE OF OSTEOPATHIC MEDICINE AND SURGERY,2006,7458,1.157,1.157,2.5,1.75,2,2,1,2,2,23,0.859
4054,1.19,Dallas,Gastroenterology,M,MD,INDIANA UNIVERSITY SCHOOL OF MEDICINE,2007,7416,1.106,1.138,12.8,2.5,3,1,5,3,1,263,1.54
6053,1.19,Chicago,Family Practice,F,UNKNOWN,OTHER,2007,7436,1.024,0.964,15.9,3,3,4,5,2,1,144,1.069
6842,1.19,Dallas,Orthopedic Surgery,M,MD,UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON,2007,7443,0.868,1.03,6.5,3,3,4,4,1,3,391,1.006
9845,1.19,Chicago,Hospital Based Physician,F,MD,UNIVERSITY OF PITTSBURGH SCHOOL OF MEDICINE,2007,7474,1.365,1.382,5,4.5,5,5,3,5,5,890,3.82
117,1.19,Dallas,Family Practice,M,MD,LOUISIANA STATE UNIVERSITY SCHOOL OF MEDICINE IN SHREVEPORT,2008,7380,0.995,1.015,18.4,3.25,3,3,3,4,3,311,1.065
619,1.19,Dallas,Family Practice,F,DO,UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,2008,7389,1.092,1.086,14.9,3,3,4,5,2,1,124,0.857
428,1.19,Chicago,Internal Medicine,F,UNKNOWN,OTHER,2009,7382,1.027,1.058,4.5,2,2,1,4,2,1,118,1.478
8371,1.19,Dallas,Family Practice,M,MD,UNIVERSITY OF KANSAS SCHOOL OF MEDICINE,2009,7459,1.092,1.086,17.4,2.5,3,3,4,1,2,242,0.975
2633,1.19,Chicago,Colon-Rectal Surgery,M,UNKNOWN,"UNIVERSITY OF CALIFORNIA, UCLA SCHOOL OF MEDICINE",2010,7407,0.806,0.963,3.1,3.25,3,3,2,4,4,194,1.551
7976,1.19,Chicago,Internal Medicine,F,UNKNOWN,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",2010,7454,1.366,1.054,18,2.333,2,1,0,3,3,256,1.07
5546,1.19,Chicago,Maternal-Fetal Medicine,M,UNKNOWN,DUKE UNIVERSITY SCHOOL OF MEDICINE,2011,7434,1.085,1.119,13.7,2.5,3,1,0,0,4,18,1.409
6819,1.19,Chicago,Orthopedic Surgery,M,UNKNOWN,GEORGETOWN UNIVERSITY OF MEDICINE,2011,7442,1.033,1.052,5.8,2.5,3,2,4,1,3,343,1.614
8850,1.19,Dallas,Oncology,F,UNKNOWN,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,2011,7462,1.152,1.213,7.6,4.333,4,4,0,4,5,72,3.125
135,1.19,Chicago,Cardiovascular - Interventional,M,UNKNOWN,OTHER,2012,7381,1.06,0.963,5.1,4,4,5,2,5,4,2567,2.028
5336,1.19,Dallas,General Surgery,M,UNKNOWN,UNIVERSITY OF TEXAS MEDICAL SCHOOL AT HOUSTON,2012,7430,0.974,0.969,16.7,2.75,3,2,3,2,4,231,1.698
4325,1.19,Dallas,OB/GYN,M,UNKNOWN,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,2013,7421,1.035,1.035,5.3,1.5,2,2,0,0,1,27,0.802
5370,1.19,Dallas,Family Practice,M,UNKNOWN,OTHER,2013,7431,1.076,1.086,4.2,2,2,2,4,1,1,197,1.06
9129,1.19,Chicago,Plastic Surgery,M,UNKNOWN,OTHER,2013,7466,1.092,1.112,11,2,2,1,0,0,3,83,2.237
8141,1.19,Chicago,Hospital Based Physician,M,UNKNOWN,RUSH MEDICAL COLLEGE OF RUSH UNIVERSITY,2014,7456,1.29,1.154,13.3,2.25,2,1,4,1,3,417,2.815
7937,1.19,Chicago,Geriatric Medicine,F,UNKNOWN,OTHER,2015,7453,1.376,1.154,5.5,2.75,3,3,3,2,3,667,1.379
8938,1.19,Chicago,Orthopedic Surgery,M,UNKNOWN,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,2015,7465,0.841,0.912,17.7,2,2,1,1,5,1,75,1.137
5451,1.19,Chicago,OB/GYN,F,UNKNOWN,OTHER,2016,7433,1.258,1.148,3.5,3.667,4,5,1,0,5,58,1.009
4697,1.19,Chicago,Family Practice,F,UNKNOWN,OTHER,2021,7424,1.091,1.091,9.7,2.75,3,3,1,3,4,214,1.103
442,1.19,Chicago,Family Practice,U,UNKNOWN,UNKNOWN,,7383,1.171,1.13,4.3,2.5,3,1,1,4,4,49,1.158
601,1.19,Chicago,Family Practice,U,UNKNOWN,UNKNOWN,,7388,1.322,1.054,6.5,2,2,2,0,1,3,46,1.005
1011,1.19,Chicago,Pediatric Nephrology,U,UNKNOWN,UNKNOWN,,7393,1.627,1.104,11.9,2,2,1,0,4,1,23,5.573
1025,1.19,Chicago,Internal Medicine,U,UNKNOWN,UNKNOWN,,7394,1.244,1.119,14.7,2.25,2,1,1,4,3,318,1.016
1400,1.19,Chicago,Pulmonary Diseases,M,UNKNOWN,OTHER,,7398,1.274,1.291,11.8,2,2,2,4,1,1,178,2.296
2035,1.19,Chicago,Emergency Medicine,U,UNKNOWN,UNKNOWN,,7403,1.213,1.119,3.4,2.75,3,4,1,3,3,811,1.884
3291,1.19,Chicago,Emergency Medicine,U,UNKNOWN,UNKNOWN,,7412,1.213,1.119,8.9,3.5,4,4,3,3,4,1046,1.751
3440,1.19,Chicago,Internal Medicine,U,UNKNOWN,UNKNOWN,,7414,0.866,0.865,9.2,2.25,2,1,3,1,4,118,0.947
4160,1.19,Chicago,Internal Medicine,U,UNKNOWN,UNKNOWN,,7418,1.364,1.054,9.8,2.333,2,1,0,3,3,200,0.965
8373,1.19,Dallas,Pediatric Cardiology,U,UNKNOWN,UNKNOWN,,7460,1.345,1.117,3.8,5,5,0,0,5,0,0,0
8929,1.19,Chicago,Emergency Medicine,U,UNKNOWN,UNKNOWN,,7464,1.157,1.157,6.5,3,3,5,2,2,3,1114,1.749
9211,1.19,Chicago,Emergency Medicine,U,UNKNOWN,UNKNOWN,,7467,1.053,1.191,4.4,2.5,3,3,3,1,3,649,1.797
9406,1.19,Chicago,Emergency Medicine,U,UNKNOWN,UNKNOWN,,7469,1.188,1.187,14.3,2.5,3,3,0,0,2,134,2.142
9359,1.2,Chicago,Plastic Surgery,M,MD,OTHER,1974,7549,1.054,1.111,15,3.333,3,2,4,0,4,191,1.231
